Date / Time,Seconds taken,Kbps,Download size (bytes)
2016-03-16 10:15:50.168000,5.922,4040.0,3062059
2016-03-16 10:20:51.153000,5.61,4264.0,3062059
2016-03-16 10:25:52.169000,1.391,17198.0,3062059
2016-03-16 10:30:53.670000,3.516,6804.0,3062059
2016-03-16 10:35:54.155000,4.125,5799.0,3062059
2016-03-16 10:40:55.178000,6.0,3987.0,3062059
2016-03-16 10:45:56.194000,1.875,12759.0,3062059
2016-03-16 10:50:57.148000,1.734,13796.0,3062059
2016-03-16 10:55:58.164000,1.891,12651.0,3062059
2016-03-16 11:00:59.165000,2.031,11779.0,3062059
2016-03-16 11:06:00.181000,2.61,9166.0,3062059
2016-03-16 11:11:01.182000,10.5,2278.0,3062059
2016-03-16 11:16:02.151000,1.391,17198.0,3062059
2016-03-16 11:21:03.199000,1.265,18911.0,3062059
2016-03-16 11:26:04.168000,1.344,17799.0,3062059
2016-03-16 11:31:05.934000,1.25,19138.0,3062059
2016-03-16 11:36:06.169000,1.406,17014.0,3062059
2016-03-16 11:41:07.154000,1.25,19138.0,3062059
2016-03-16 11:46:08.186000,1.281,18675.0,3062059
2016-03-16 11:51:09.155000,1.5,15948.0,3062059
2016-03-16 11:56:10.156000,1.453,16464.0,3062059
2016-03-16 12:01:11.172000,1.703,14047.0,3062059
2016-03-16 12:06:12.173000,1.375,17398.0,3062059
2016-03-16 12:11:13.173000,2.094,11424.0,3062059
2016-03-16 12:16:14.205000,3.234,7397.0,3062059
2016-03-16 12:21:15.174000,2.172,11014.0,3062059
2016-03-16 12:26:16.191000,4.484,5335.0,3062059
2016-03-16 12:31:17.191000,4.078,5866.0,3062059
2016-03-16 12:36:18.176000,1.922,12447.0,3062059
2016-03-16 12:41:19.192000,2.672,8953.0,3062059
2016-03-16 12:46:20.209000,2.89,8278.0,3062059
2016-03-16 12:51:21.178000,2.359,10141.0,3062059
2016-03-16 12:56:22.163000,5.031,4755.0,3062059
2016-03-16 13:01:23.179000,2.953,8101.0,3062059
2016-03-16 13:06:25.117000,3.422,6991.0,3062059
2016-03-16 13:11:25.180000,3.406,7024.0,3062059
2016-03-16 13:16:26.181000,3.125,7655.0,3062059
2016-03-16 13:21:27.322000,2.953,8101.0,3062059
2016-03-16 13:26:28.432000,1.266,18896.0,3062059
2016-03-16 13:31:29.198000,1.969,12149.0,3062059
2016-03-16 13:36:30.168000,9.156,2613.0,3062059
2016-03-16 13:41:31.184000,1.406,17014.0,3062059
2016-03-16 13:46:32.294000,1.265,18911.0,3062059
2016-03-16 13:51:33.185000,1.891,12651.0,3062059
2016-03-16 13:56:34.186000,1.234,19386.0,3062059
2016-03-16 14:01:35.186000,1.422,16823.0,3062059
2016-03-16 14:06:36.187000,1.234,19386.0,3062059
2016-03-16 14:11:37.203000,1.656,14446.0,3062059
2016-03-16 14:16:38.188000,1.281,18675.0,3062059
2016-03-16 14:21:39.173000,1.281,18675.0,3062059
2016-03-16 14:26:40.205000,1.453,16464.0,3062059
2016-03-16 14:31:41.205000,6.11,3915.0,3062059
2016-03-16 14:36:42.175000,2.093,11430.0,3062059
2016-03-16 14:41:43.206000,2.375,10073.0,3062059
2016-03-16 14:46:44.238000,4.141,5777.0,3062059
2016-03-16 14:51:45.208000,7.968,3002.0,3062059
2016-03-16 14:56:46.208000,3.813,6274.0,3062059
2016-03-16 15:01:47.224000,1.563,15305.0,3062059
2016-03-16 15:06:48.444000,2.375,10073.0,3062059
2016-03-16 15:11:49.194000,2.703,8850.0,3062059
2016-03-16 15:16:50.195000,1.469,16285.0,3062059
2016-03-16 15:21:51.242000,2.141,11173.0,3062059
2016-03-16 15:26:52.180000,2.86,8364.0,3062059
2016-03-16 15:31:53.228000,2.422,9877.0,3062059
2016-03-16 15:36:54.229000,1.953,12249.0,3062059
2016-03-16 15:41:55.214000,3.75,6379.0,3062059
2016-03-16 15:46:56.245000,7.625,3137.0,3062059
2016-03-16 15:51:57.183000,2.625,9113.0,3062059
2016-03-16 15:56:58.200000,2.64,9061.0,3062059
2016-03-16 16:01:59.185000,7.453,3210.0,3062059
2016-03-16 16:07:00.185000,15.016,1593.0,3062059
2016-03-16 16:12:01.217000,9.188,2604.0,3062059
2016-03-16 16:17:02.218000,8.422,2840.0,3062059
2016-03-16 16:22:03.203000,8.156,2933.0,3062059
2016-03-16 16:27:04.203000,6.672,3585.0,3062059
2016-03-16 16:32:05.219000,3.735,6405.0,3062059
2016-03-16 16:37:06.189000,17.75,1348.0,3062059
2016-03-16 16:42:07.205000,6.562,3646.0,3062059
2016-03-16 16:47:08.237000,7.687,3112.0,3062059
2016-03-16 16:52:09.206000,20.828,1149.0,3062059
2016-03-16 16:57:10.222000,18.235,1312.0,3062059
2016-03-16 17:02:11.207000,24.828,964.0,3062059
2016-03-16 17:07:12.192000,2.469,9689.0,3062059
2016-03-16 17:12:13.224000,22.672,1055.0,3062059
2016-03-16 17:17:14.225000,23.14,1034.0,3062059
2016-03-16 17:22:15.210000,14.203,1684.0,3062059
2016-03-16 17:27:16.257000,25.281,946.0,3062059
2016-03-16 17:32:17.211000,27.953,856.0,3062059
2016-03-16 17:37:18.211000,48.86,490.0,3062059
2016-03-16 17:42:19.228000,45.453,526.0,3062059
2016-03-16 17:47:20.259000,34.282,698.0,3062059
2016-03-16 17:52:21.198000,40.968,584.0,3062059
2016-03-16 17:57:22.214000,39.922,599.0,3062059
2016-03-16 18:02:23.199000,47.187,507.0,3062059
2016-03-16 18:07:24.844000,34.132,701.0,3062059
2016-03-16 18:08:50.851000,31.563,758.0,3062059
2016-03-16 18:12:25.261000,54.317,440.0,3062059
2016-03-16 18:17:26.660000,42.993,556.0,3062059
2016-03-16 18:22:27.832000,37.582,637.0,3062059
2016-03-16 18:23:05.960000,51.308,466.0,3062059
2016-03-16 18:24:48.735000,41.9,571.0,3062059
2016-03-16 18:27:28.278000,69.873,342.0,3062059
2016-03-16 18:29:14.340000,42.761,559.0,3062059
2016-03-16 18:30:30.669000,33.62,712.0,3062059
2016-03-16 18:31:33.197000,62.874,380.0,3062059
2016-03-16 18:37:30.289000,48.625,492.0,3062059
2016-03-16 18:42:31.518000,8.266,2894.0,3062059
2016-03-16 18:42:58.293000,59.668,401.0,3062059
2016-03-16 18:45:17.812000,23.122,1035.0,3062059
2016-03-16 18:47:32.335000,32.787,730.0,3062059
2016-03-16 18:48:33.773000,60.629,395.0,3062059
2016-03-16 18:51:49.702000,8.71,2747.0,3062059
2016-03-16 18:52:33.344000,42.621,561.0,3062059
2016-03-16 18:53:32.774000,55.733,429.0,3062059
2016-03-16 18:57:34.525000,59.654,401.0,3062059
2016-03-16 19:02:35.334000,45.021,531.0,3062059
2016-03-16 19:07:36.307000,92.948,257.0,3062059
2016-03-16 19:12:37.360000,70.125,341.0,3062059
2016-03-16 19:17:38.399000,47.799,500.0,3062059
2016-03-16 19:22:39.341000,60.133,398.0,3062059
2016-03-16 19:27:40.366000,12.422,1926.0,3062059
2016-03-16 19:32:41.405000,34.804,687.0,3062059
2016-03-16 19:37:42.376000,61.43,389.0,3062059
2016-03-16 19:42:43.407000,67.381,355.0,3062059
2016-03-16 19:47:44.981000,60.208,397.0,3062059
2016-03-16 19:52:45.414000,45.04,531.0,3062059
2016-03-16 19:57:46.963000,85.811,279.0,3062059
2016-03-16 20:02:47.387000,105.634,226.0,3062059
2016-03-16 20:07:48.443000,13.219,1810.0,3062059
2016-03-16 20:12:49.415000,81.218,295.0,3062059
2016-03-16 20:17:50.423000,137.077,175.0,3062059
2016-03-16 20:22:51.450000,121.856,196.0,3062059
2016-03-16 20:27:52.441000,72.534,330.0,3062059
2016-03-16 20:32:53.468000,95.611,250.0,3062059
2016-03-16 20:37:54.499000,71.027,337.0,3062059
2016-03-16 20:42:55.488000,83.38,287.0,3062059
2016-03-16 20:47:56.510000,50.908,470.0,3062059
2016-03-16 20:52:57.503000,74.711,320.0,3062059
2016-03-16 20:57:58.527000,122.895,195.0,3062059
2016-03-16 21:02:59.520000,85.741,279.0,3062059
2016-03-16 21:08:00.560000,75.976,315.0,3062059
2016-03-16 21:13:01.701000,103.395,231.0,3062059
2016-03-16 21:18:02.519000,74.722,320.0,3062059
2016-03-16 21:23:03.558000,48.908,489.0,3062059
2016-03-16 21:28:04.570000,66.147,362.0,3062059
2016-03-16 21:33:05.570000,70.545,339.0,3062059
2016-03-16 21:38:07.136000,82.257,291.0,3062059
2016-03-16 21:43:07.564000,116.296,206.0,3062059
2016-03-16 21:48:08.611000,139.351,172.0,3062059
2016-03-16 21:53:09.554000,118.1,203.0,3062059
2016-03-16 21:58:10.611000,99.27,241.0,3062059
2016-03-16 22:03:11.625000,96.391,248.0,3062059
2016-03-16 22:08:12.601000,76.661,312.0,3062059
2016-03-16 22:13:14.109000,69.84,343.0,3062059
2016-03-16 22:18:14.676000,73.528,325.0,3062059
2016-03-16 22:23:15.627000,74.38,322.0,3062059
2016-03-16 22:28:16.656000,65.898,363.0,3062059
2016-03-16 22:33:17.675000,30.351,788.0,3062059
2016-03-16 22:38:18.656000,57.948,413.0,3062059
2016-03-16 22:43:19.694000,55.585,430.0,3062059
2016-03-16 22:48:20.707000,77.522,309.0,3062059
2016-03-16 22:53:21.680000,18.156,1318.0,3062059
2016-03-16 22:58:22.733000,5.312,4503.0,3062059
2016-03-16 23:03:23.743000,21.954,1090.0,3062059
2016-03-16 23:08:24.718000,3.5,6835.0,3062059
2016-03-16 23:13:25.708000,29.015,824.0,3062059
2016-03-16 23:18:26.760000,36.2,661.0,3062059
2016-03-16 23:23:28.734000,1.5,15948.0,3062059
2016-03-16 23:28:28.739000,37.753,634.0,3062059
2016-03-16 23:33:29.760000,18.555,1289.0,3062059
2016-03-16 23:38:30.750000,15.625,1531.0,3062059
2016-03-16 23:43:31.764000,1.282,18660.0,3062059
2016-03-16 23:48:38.239000,12.063,1983.0,3062059
2016-03-16 23:53:36.127000,1.453,16464.0,3062059
2016-03-16 23:58:37.021000,1.344,17799.0,3062059
2016-03-17 00:03:36.008000,8.652,2765.0,3062059
2016-03-17 00:08:37.006000,2.657,9004.0,3062059
2016-03-17 00:13:42.053000,4.594,5207.0,3062059
2016-03-17 00:18:40.861000,1.297,18444.0,3062059
2016-03-17 00:23:39.820000,1.515,15790.0,3062059
2016-03-17 00:28:40.818000,1.547,15464.0,3062059
2016-03-17 00:33:41.845000,5.328,4490.0,3062059
2016-03-17 00:38:42.869000,4.834,4949.0,3062059
2016-03-17 00:43:43.905000,10.838,2207.0,3062059
2016-03-17 00:48:44.903000,1.641,14578.0,3062059
2016-03-17 00:53:45.876000,1.625,14721.0,3062059
2016-03-17 00:58:46.869000,1.39,17210.0,3062059
2016-03-17 01:03:48.956000,1.489,16066.0,3062059
2016-03-17 01:08:51.342000,2.426,9861.0,3062059
2016-03-17 01:13:51.487000,1.758,13608.0,3062059
2016-03-17 01:18:51.185000,1.383,17297.0,3062059
2016-03-17 01:23:53.032000,1.611,14849.0,3062059
2016-03-17 01:28:55.950000,1.964,12180.0,3062059
2016-03-17 01:33:56.464000,1.492,16034.0,3062059
2016-03-17 01:38:58.970000,1.498,15970.0,3062059
2016-03-17 01:43:58.548000,1.743,13725.0,3062059
2016-03-17 01:48:58.454000,1.428,16752.0,3062059
2016-03-17 01:53:59.822000,1.49,16055.0,3062059
2016-03-17 01:59:01.204000,1.756,13623.0,3062059
2016-03-17 02:04:01.813000,1.52,15738.0,3062059
2016-03-17 02:09:01.233000,1.407,17002.0,3062059
2016-03-17 02:14:03.261000,1.476,16208.0,3062059
2016-03-17 02:19:05.605000,1.793,13342.0,3062059
2016-03-17 02:24:06.477000,1.549,15444.0,3062059
2016-03-17 02:29:06.507000,1.477,16197.0,3062059
2016-03-17 02:34:06.591000,1.403,17051.0,3062059
2016-03-17 02:39:07.140000,1.399,17100.0,3062059
2016-03-17 02:44:09.798000,1.481,16153.0,3062059
2016-03-17 02:49:09.886000,1.51,15843.0,3062059
2016-03-17 02:54:13.046000,1.578,15160.0,3062059
2016-03-17 02:59:10.950000,1.422,16823.0,3062059
2016-03-17 03:04:11.938000,1.375,17398.0,3062059
2016-03-17 03:09:13.729000,1.422,16823.0,3062059
2016-03-17 03:14:15.757000,1.437,16647.0,3062059
2016-03-17 03:19:14.974000,1.375,17398.0,3062059
2016-03-17 03:24:15.974000,1.391,17198.0,3062059
2016-03-17 03:29:16.991000,1.375,17398.0,3062059
2016-03-17 03:34:18.010000,1.546,15474.0,3062059
2016-03-17 03:39:19.001000,1.36,17590.0,3062059
2016-03-17 03:44:20.022000,1.344,17799.0,3062059
2016-03-17 03:49:21.081000,1.375,17398.0,3062059
2016-03-17 03:54:22.045000,1.343,17813.0,3062059
2016-03-17 03:59:23.035000,1.375,17398.0,3062059
2016-03-17 04:04:24.037000,1.406,17014.0,3062059
2016-03-17 04:09:25.053000,1.391,17198.0,3062059
2016-03-17 04:14:26.079000,1.36,17590.0,3062059
2016-03-17 04:19:27.055000,1.343,17813.0,3062059
2016-03-17 04:24:28.040000,1.391,17198.0,3062059
2016-03-17 04:29:29.117000,1.359,17603.0,3062059
2016-03-17 04:34:30.077000,1.406,17014.0,3062059
2016-03-17 04:39:31.106000,1.359,17603.0,3062059
2016-03-17 04:44:34.861000,1.406,17014.0,3062059
2016-03-17 04:49:34.552000,1.484,16120.0,3062059
2016-03-17 04:54:35.150000,1.459,16396.0,3062059
2016-03-17 04:59:35.136000,1.375,17398.0,3062059
2016-03-17 05:04:36.625000,1.421,16835.0,3062059
2016-03-17 05:09:37.136000,1.344,17799.0,3062059
2016-03-17 05:14:38.125000,1.391,17198.0,3062059
2016-03-17 05:19:39.149000,1.406,17014.0,3062059
2016-03-17 05:24:40.685000,1.344,17799.0,3062059
2016-03-17 05:29:41.164000,1.375,17398.0,3062059
2016-03-17 05:34:42.168000,1.375,17398.0,3062059
2016-03-17 05:39:43.198000,1.375,17398.0,3062059
2016-03-17 05:44:44.186000,1.39,17210.0,3062059
2016-03-17 05:49:45.214000,1.5,15948.0,3062059
2016-03-17 05:54:46.201000,1.375,17398.0,3062059
2016-03-17 05:59:47.221000,1.328,18014.0,3062059
2016-03-17 06:04:48.210000,1.36,17590.0,3062059
2016-03-17 06:09:50.417000,1.485,16109.0,3062059
2016-03-17 06:14:50.196000,1.357,17629.0,3062059
2016-03-17 06:19:51.257000,1.344,17799.0,3062059
2016-03-17 06:24:53.116000,1.406,17014.0,3062059
2016-03-17 06:29:53.272000,1.401,17075.0,3062059
2016-03-17 06:34:54.864000,1.281,18675.0,3062059
2016-03-17 06:39:55.261000,1.25,19138.0,3062059
2016-03-17 06:44:56.454000,1.234,19386.0,3062059
2016-03-17 06:49:57.320000,1.219,19625.0,3062059
2016-03-17 06:54:58.296000,1.406,17014.0,3062059
2016-03-17 06:59:59.311000,1.656,14446.0,3062059
2016-03-17 07:05:00.342000,1.437,16647.0,3062059
2016-03-17 07:10:02.345000,1.281,18675.0,3062059
2016-03-17 07:15:02.354000,1.281,18675.0,3062059
2016-03-17 07:20:03.383000,1.421,16835.0,3062059
2016-03-17 07:25:04.364000,11.704,2044.0,3062059
2016-03-17 07:30:05.371000,1.421,16835.0,3062059
2016-03-17 07:35:06.373000,1.39,17210.0,3062059
2016-03-17 07:40:07.412000,1.234,19386.0,3062059
2016-03-17 07:45:08.384000,1.407,17002.0,3062059
2016-03-17 07:50:09.434000,1.297,18444.0,3062059
2016-03-17 07:55:10.393000,1.734,13796.0,3062059
2016-03-17 08:00:11.418000,2.859,8367.0,3062059
2016-03-17 08:05:12.409000,3.219,7432.0,3062059
2016-03-17 08:10:13.409000,2.25,10632.0,3062059
2016-03-17 08:15:14.453000,1.188,20137.0,3062059
2016-03-17 08:20:15.428000,1.869,12800.0,3062059
2016-03-17 08:25:16.453000,1.64,14587.0,3062059
2016-03-17 08:30:17.441000,2.438,9812.0,3062059
2016-03-17 08:35:18.514000,1.875,12759.0,3062059
2016-03-17 08:40:19.483000,1.938,12344.0,3062059
2016-03-17 08:45:20.493000,1.829,13079.0,3062059
2016-03-17 08:50:22.678000,1.328,18014.0,3062059
2016-03-17 08:55:23.466000,1.297,18444.0,3062059
2016-03-17 09:00:23.518000,1.656,14446.0,3062059
2016-03-17 09:05:24.515000,1.562,15315.0,3062059
2016-03-17 09:10:25.544000,1.891,12651.0,3062059
2016-03-17 09:15:26.574000,2.891,8275.0,3062059
2016-03-17 09:20:27.578000,1.469,16285.0,3062059
2016-03-17 09:25:29.793000,1.531,15625.0,3062059
2016-03-17 09:30:29.608000,1.515,15790.0,3062059
2016-03-17 09:35:30.595000,6.359,3762.0,3062059
2016-03-17 09:40:31.595000,1.648,14516.0,3062059
2016-03-17 09:45:32.614000,1.375,17398.0,3062059
2016-03-17 09:50:33.621000,1.547,15464.0,3062059
2016-03-17 09:55:34.635000,1.86,12861.0,3062059
2016-03-17 10:00:35.648000,1.609,14868.0,3062059
2016-03-17 10:05:36.683000,2.0,11961.0,3062059
2016-03-17 10:10:37.626000,1.547,15464.0,3062059
2016-03-17 10:15:38.646000,2.016,11866.0,3062059
2016-03-17 10:20:39.668000,1.656,14446.0,3062059
2016-03-17 10:25:40.657000,1.348,17747.0,3062059
2016-03-17 10:30:41.655000,1.547,15464.0,3062059
2016-03-17 10:35:42.689000,2.001,11955.0,3062059
2016-03-17 10:40:43.681000,1.422,16823.0,3062059
2016-03-17 10:45:44.686000,1.25,19138.0,3062059
2016-03-17 10:50:45.716000,1.422,16823.0,3062059
2016-03-17 10:55:46.724000,2.14,11179.0,3062059
2016-03-17 11:00:47.696000,4.047,5911.0,3062059
2016-03-17 11:05:48.730000,1.985,12052.0,3062059
2016-03-17 11:10:49.735000,1.328,18014.0,3062059
2016-03-17 11:15:50.737000,1.515,15790.0,3062059
2016-03-17 11:20:51.742000,2.329,10272.0,3062059
2016-03-17 11:25:52.721000,1.86,12861.0,3062059
2016-03-17 11:30:53.763000,2.172,11014.0,3062059
2016-03-17 11:35:54.766000,1.328,18014.0,3062059
2016-03-17 11:40:55.738000,2.172,11014.0,3062059
2016-03-17 11:45:56.756000,1.469,16285.0,3062059
2016-03-17 11:50:57.789000,1.547,15464.0,3062059
2016-03-17 11:55:58.756000,1.829,13079.0,3062059
2016-03-17 12:00:59.808000,2.531,9452.0,3062059
2016-03-17 12:06:00.798000,1.719,13916.0,3062059
2016-03-17 12:11:01.801000,1.656,14446.0,3062059
2016-03-17 12:16:02.773000,1.25,19138.0,3062059
2016-03-17 12:21:03.809000,1.406,17014.0,3062059
2016-03-17 12:26:04.791000,1.5,15948.0,3062059
2016-03-17 12:31:05.817000,1.562,15315.0,3062059
2016-03-17 12:36:06.803000,1.906,12551.0,3062059
2016-03-17 12:41:07.817000,1.547,15464.0,3062059
2016-03-17 12:46:08.821000,1.406,17014.0,3062059
2016-03-17 12:51:09.840000,1.812,13202.0,3062059
2016-03-17 12:56:10.859000,2.781,8602.0,3062059
2016-03-17 13:06:12.866000,2.844,8412.0,3062059
2016-03-17 13:11:13.842000,1.484,16120.0,3062059
2016-03-17 13:16:14.864000,1.734,13796.0,3062059
2016-03-17 13:21:15.851000,2.36,10137.0,3062059
2016-03-17 13:26:16.944000,4.281,5588.0,3062059
2016-03-17 13:31:17.897000,2.266,10557.0,3062059
2016-03-17 13:36:18.920000,2.968,8060.0,3062059
2016-03-17 13:41:19.949000,1.89,12657.0,3062059
2016-03-17 13:46:20.928000,3.687,6488.0,3062059
2016-03-17 13:51:21.971000,1.718,13925.0,3062059
2016-03-17 13:56:22.929000,2.843,8414.0,3062059
2016-03-17 14:01:23.998000,1.656,14446.0,3062059
2016-03-17 14:06:24.974000,3.015,7934.0,3062059
2016-03-17 14:11:25.985000,2.605,9183.0,3062059
2016-03-17 14:16:26.983000,2.86,8364.0,3062059
2016-03-17 14:21:28.026000,2.25,10632.0,3062059
2016-03-17 14:26:30.322000,3.687,6488.0,3062059
2016-03-17 14:31:30.045000,1.312,18233.0,3062059
2016-03-17 14:36:31.044000,1.375,17398.0,3062059
2016-03-17 14:41:32.065000,1.343,17813.0,3062059
2016-03-17 14:46:33.059000,1.328,18014.0,3062059
2016-03-17 14:51:34.102000,1.375,17398.0,3062059
2016-03-17 14:56:35.060000,1.875,12759.0,3062059
2016-03-17 15:01:36.087000,1.656,14446.0,3062059
2016-03-17 15:06:37.082000,1.797,13312.0,3062059
2016-03-17 15:11:38.149000,1.312,18233.0,3062059
2016-03-17 15:16:39.103000,1.297,18444.0,3062059
2016-03-17 15:21:40.101000,1.453,16464.0,3062059
2016-03-17 15:26:41.115000,2.859,8367.0,3062059
2016-03-17 15:31:42.153000,1.235,19370.0,3062059
2016-03-17 15:36:43.160000,9.235,2590.0,3062059
2016-03-17 15:41:44.134000,1.516,15780.0,3062059
2016-03-17 15:46:45.167000,2.406,9943.0,3062059
2016-03-17 15:51:46.195000,2.375,10073.0,3062059
2016-03-17 15:56:47.191000,2.218,10786.0,3062059
2016-03-17 16:01:48.168000,5.484,4362.0,3062059
2016-03-17 16:06:49.186000,2.672,8953.0,3062059
2016-03-17 16:11:50.232000,3.781,6327.0,3062059
2016-03-17 16:16:51.219000,2.578,9279.0,3062059
2016-03-17 16:21:52.217000,6.031,3967.0,3062059
2016-03-17 16:26:53.240000,2.688,8900.0,3062059
2016-03-17 16:31:54.232000,5.094,4696.0,3062059
2016-03-17 16:36:55.270000,1.453,16464.0,3062059
2016-03-17 16:41:56.249000,3.688,6487.0,3062059
2016-03-17 16:46:57.246000,15.609,1533.0,3062059
2016-03-17 16:51:58.282000,3.016,7932.0,3062059
2016-03-17 16:56:59.287000,9.063,2640.0,3062059
2016-03-17 17:02:00.298000,3.39,7057.0,3062059
2016-03-17 17:07:01.327000,2.781,8602.0,3062059
2016-03-17 17:12:02.280000,2.25,10632.0,3062059
2016-03-17 17:17:03.338000,1.797,13312.0,3062059
2016-03-17 17:22:04.348000,3.484,6866.0,3062059
2016-03-17 17:27:05.359000,1.594,15008.0,3062059
2016-03-17 17:32:07.634000,1.674,14291.0,3062059
2016-03-17 17:37:07.438000,11.331,2111.0,3062059
2016-03-17 17:42:08.356000,1.297,18444.0,3062059
2016-03-17 17:47:09.381000,9.531,2510.0,3062059
2016-03-17 17:52:11.454000,2.844,8412.0,3062059
2016-03-17 17:57:11.384000,19.866,1204.0,3062059
2016-03-17 18:02:12.399000,6.063,3946.0,3062059
2016-03-17 18:07:13.377000,2.656,9007.0,3062059
2016-03-17 18:12:14.417000,2.453,9752.0,3062059
2016-03-17 18:17:15.432000,10.992,2176.0,3062059
2016-03-17 18:22:16.445000,7.691,3110.0,3062059
2016-03-17 18:27:17.418000,4.093,5845.0,3062059
2016-03-17 18:32:18.428000,12.594,1900.0,3062059
2016-03-17 18:37:19.483000,6.657,3594.0,3062059
2016-03-17 18:42:20.480000,2.609,9169.0,3062059
2016-03-17 18:47:22.602000,3.297,7256.0,3062059
2016-03-17 18:52:22.531000,2.532,9448.0,3062059
